App Year,Application Id,Status,MCAT 2015 Highest Total,Sci Gpa,Total Gpa,CASPER Score,Gender,Race,Ethnicity
2021,1305,Rejected Without Interview,508,3.75,3.88,0.47,Female,Hispanic,Hispanic
2021,1307,Rejected Without Interview,502,3.43,3.54,,Female,Hispanic,Hispanic
2021,1317,Rejected Without Interview,496,3.34,3.62,-0.84,Female,Hispanic,Hispanic
2021,1321,Rejected Without Interview,513,3.31,3.6,2.19,Female,Hispanic,Hispanic
2021,1336,Rejected Without Interview,497,3.61,3.77,-0.05,Female,Hispanic,Hispanic
2021,1375,Rejected Without Interview,478,3.22,3.57,-1.07,Female,Hispanic,Hispanic
2021,1394,Rejected Without Interview,508,3.41,3.51,0.21,Female,Hispanic,Hispanic
2021,1402,Rejected Without Interview,504,3.75,3.9,0.2,Female,Hispanic,Hispanic
2021,1413,Rejected After Interview,518,3.62,3.65,1.74,Female,Hispanic,Hispanic
2021,1434,Offered Admission - Declined,515,4,4,-0.52,Female,Hispanic,Hispanic
2021,1479,Offered Admission - Declined,517,4,3.97,1.98,Female,Hispanic,Hispanic
2021,1486,Rejected Without Interview,502,2.8,3.41,0.76,Female,Hispanic,Hispanic
2021,1493,Rejected Without Interview,504,3.61,3.74,-0.72,Female,Hispanic,Hispanic
2021,1532,Rejected Without Interview,516,3.63,3.74,0.36,Female,Hispanic,Hispanic
2021,1542,Rejected Without Interview,498,3.68,3.89,0.15,Female,Hispanic,Hispanic
2021,1549,Rejected Without Interview,504,3.93,3.96,-0.56,Female,Hispanic,Hispanic
2021,1585,Rejected Without Interview,494,3.28,3.46,-1.66,Female,Hispanic,Hispanic
2021,1627,Offered Admission - Matriculated,509,3.33,3.61,0.28,Female,Hispanic,Hispanic
2021,1631,Withdrawn Through Match,510,3.82,3.88,1.07,Female,Hispanic,Hispanic
2021,1638,Rejected After Interview,508,2.98,3.21,-0.72,Female,Hispanic,Hispanic
2021,1642,Rejected Without Interview,507,3.66,3.79,0.21,Female,Hispanic,Hispanic
2021,1673,Rejected Without Interview,508,3.98,3.92,-1.07,Female,Hispanic,Hispanic
2021,1677,Rejected Without Interview,495,2.75,3.01,1.81,Female,Hispanic,Hispanic
2021,1703,Rejected Without Interview,498,3.03,3.32,,Female,Hispanic,Hispanic
2021,1714,Rejected Without Interview,509,3.4,3.56,0.96,Female,Hispanic,Hispanic
2021,1734,Rejected Without Interview,514,4,4,-0.52,Female,Hispanic,Hispanic
2021,1771,Rejected Without Interview,503,3.88,3.92,-0.1,Female,Hispanic,Hispanic
2021,1787,Rejected Without Interview,503,3.86,3.91,0.58,Female,Hispanic,Hispanic
2021,1791,Rejected Without Interview,503,3.22,3.3,1.07,Female,Hispanic,Hispanic
2021,1792,Rejected Without Interview,506,3.32,3.54,-0.35,Female,Hispanic,Hispanic
2021,1822,Rejected Without Interview,500,3.33,3.62,-1.11,Female,Hispanic,Hispanic
2021,1838,Rejected Without Interview,515,3.33,3.47,0.11,Female,Hispanic,Hispanic
2021,1847,Offered Admission - Declined,518,3.58,3.72,0.67,Female,Hispanic,Hispanic
2021,1860,Rejected Without Interview,477,2.66,2.94,-2.28,Female,Hispanic,Hispanic
2021,1879,Rejected Without Interview,508,3.95,3.91,-0.67,Female,Hispanic,Hispanic
2021,1903,Rejected Without Interview,503,3.06,3.3,-0.99,Female,Hispanic,Hispanic
2021,1913,Rejected Without Interview,505,4,3.95,0.44,Female,Hispanic,Hispanic
2021,1917,Rejected Without Interview,491,3.32,3.46,-0.64,Female,Hispanic,Hispanic
2021,1929,Offered Admission - Matriculated,499,3.83,3.87,0.6,Female,Hispanic,Hispanic
2021,1950,Rejected Without Interview,507,3.75,3.88,,Female,Hispanic,Hispanic
2021,1986,Rejected Without Interview,513,3.99,3.89,0.45,Female,Hispanic,Hispanic
2021,2009,Rejected Without Interview,512,3.03,3.3,0.12,Female,Hispanic,Hispanic
2021,2011,Rejected Without Interview,503,3.21,3.53,-1.18,Female,Hispanic,Hispanic
2021,2039,Rejected Without Interview,,3.23,3.58,,Female,Hispanic,Hispanic
2021,2043,Rejected Without Interview,509,3.36,3.56,-1.15,Female,Hispanic,Hispanic
2021,2098,Rejected Without Interview,507,3.58,3.74,1.98,Female,Hispanic,Hispanic
2021,2104,Rejected Without Interview,500,2.56,2.99,0.95,Female,Hispanic,Hispanic
2021,2119,Rejected Without Interview,497,3.35,3.54,-0.66,Female,Hispanic,Hispanic
2021,2121,Rejected Without Interview,502,3.86,3.91,0.35,Female,Hispanic,Hispanic
2021,2148,Rejected After Interview,507,3.85,3.84,-0.28,Female,Hispanic,Hispanic
2021,2150,Rejected Without Interview,497,3.73,3.77,0.52,Female,Hispanic,Hispanic
2021,2159,Rejected Without Interview,503,3.52,3.7,-1.68,Female,Hispanic,Hispanic
2021,2160,Rejected Without Interview,500,3.05,3.44,0.87,Female,Hispanic,Hispanic
2021,2167,Rejected Without Interview,506,3.55,3.75,0.96,Female,Hispanic,Hispanic
2021,2171,Rejected Without Interview,505,3.85,3.92,-0.57,Female,Hispanic,Hispanic
2021,2206,Rejected Without Interview,498,3.07,3.4,0.42,Female,Hispanic,Hispanic
2021,2224,Withdrawn Through Match,510,3.81,3.77,1.26,Female,Hispanic,Hispanic
2021,2238,Rejected Without Interview,495,2.83,3.19,-0.02,Female,Hispanic,Hispanic
2021,2278,Rejected Without Interview,503,3.98,3.98,-0.87,Female,Hispanic,Hispanic
2021,2283,Rejected Without Interview,499,4,3.98,-1.54,Female,Hispanic,Hispanic
2021,2287,Rejected Without Interview,504,3.75,3.68,-0.66,Female,Hispanic,Hispanic
2021,2302,Rejected Without Interview,498,3.16,3.28,-2.24,Female,Hispanic,Hispanic
2021,2303,Rejected Without Interview,505,3.05,3.33,-0.73,Female,Hispanic,Hispanic
2021,2309,Rejected Without Interview,504,3.33,3.56,-0.43,Female,Hispanic,Hispanic
2021,2330,Rejected Without Interview,492,2.75,3.15,-0.29,Female,Hispanic,Hispanic
2021,2335,Rejected After Interview,506,3.18,3.65,1.33,Female,Hispanic,Hispanic
2021,2336,Rejected Without Interview,509,3.13,3.31,-0.34,Female,Hispanic,Hispanic
2021,2368,Rejected Without Interview,500,3.43,3.67,-1.24,Female,Hispanic,Hispanic
2021,2386,Rejected Without Interview,506,3.15,3.14,0.4,Female,Hispanic,Hispanic
2021,2406,Rejected Without Interview,501,3.39,3.66,-1.1,Female,Hispanic,Hispanic
2021,2409,Offered Admission - Matriculated,511,3.45,3.69,0.5,Female,Hispanic,Hispanic
2021,2419,Rejected Without Interview,492,2.68,2.98,0.81,Female,Hispanic,Hispanic
2021,2420,Rejected Without Interview,498,3.58,3.74,,Female,Hispanic,Hispanic
2021,2431,Rejected Without Interview,498,3.99,3.88,-1.37,Female,Hispanic,Hispanic
2021,2432,Offered Admission - Matriculated,515,3.74,3.92,0.96,Female,Hispanic,Hispanic
2021,2433,Rejected Without Interview,489,3.39,3.58,-0.89,Female,Hispanic,Hispanic
2021,2434,Rejected Without Interview,504,3.25,3.61,-0.1,Female,Hispanic,Hispanic
2021,2441,Rejected Without Interview,498,3.32,3.6,-1.96,Female,Hispanic,Hispanic
2021,2461,Rejected Without Interview,,3.22,3.42,,Female,Hispanic,Hispanic
2021,2465,Rejected Without Interview,506,3.93,3.96,1.43,Female,Hispanic,Hispanic
2021,2486,Rejected Without Interview,504,4,4,-0.16,Female,Hispanic,Hispanic
2021,2509,Offered Admission - Declined,516,3.85,3.84,0.54,Female,Hispanic,Hispanic
2021,2522,Rejected Without Interview,510,3.63,3.81,0.53,Female,Hispanic,Hispanic
2021,2541,Rejected Without Interview,505,3.36,3.54,-0.48,Female,Hispanic,Hispanic
2021,2544,Rejected Without Interview,,3.65,3.72,1.87,Female,Hispanic,Hispanic
2021,2556,Rejected Without Interview,501,3.64,3.81,0.11,Female,Hispanic,Hispanic
2021,2558,Rejected Without Interview,504,3.8,3.88,1.83,Female,Hispanic,Hispanic
2021,2564,Rejected Without Interview,510,3.87,3.85,-0.48,Female,Hispanic,Hispanic
2021,2580,Rejected Without Interview,493,2.85,3.28,-1.42,Female,Hispanic,Hispanic
2021,2602,Rejected Without Interview,509,3.03,3.25,0.36,Female,Hispanic,Hispanic
2021,2623,Rejected Without Interview,508,4,4,0.42,Female,Hispanic,Hispanic
2021,2631,Rejected Without Interview,489,3.98,3.99,-2.06,Female,Hispanic,Hispanic
2021,2647,Rejected Without Interview,503,3.41,3.62,-0.81,Female,Hispanic,Hispanic
2021,2675,Rejected Without Interview,495,3.59,3.79,0.54,Female,Hispanic,Hispanic
2021,2678,Rejected After Interview,510,4,4,-0.23,Female,Hispanic,Hispanic
2021,2703,Rejected Without Interview,495,3.18,3.53,-0.73,Female,Hispanic,Hispanic
2021,2727,Rejected Without Interview,,3.3,3.32,-1.62,Female,Hispanic,Hispanic
2021,2762,Rejected Without Interview,508,3.15,3.67,-0.24,Female,Hispanic,Hispanic
2021,2785,Rejected Without Interview,504,3.43,3.5,-1.24,Female,Hispanic,Hispanic
2021,2791,Withdrew Application Before Interview,,3.5,3.63,0.63,Female,Hispanic,Hispanic
2021,2795,Rejected Without Interview,516,3.53,3.66,0.69,Female,Hispanic,Hispanic
2021,2804,Rejected Without Interview,493,3.91,3.92,-0.04,Female,Hispanic,Hispanic
2021,2812,Rejected Without Interview,506,3.43,3.66,0.74,Female,Hispanic,Hispanic
2021,2819,Rejected Without Interview,507,3.57,3.76,-0.02,Female,Hispanic,Hispanic
2021,2830,Rejected Without Interview,500,3.31,3.67,2.26,Female,Hispanic,Hispanic
2021,2835,Rejected Without Interview,513,3.11,3.26,0.83,Female,Hispanic,Hispanic
2021,2849,Rejected Without Interview,,2.99,3.34,,Female,Hispanic,Hispanic
2021,2886,Rejected Without Interview,507,3.51,3.75,-0.72,Female,Hispanic,Hispanic
2021,2888,Rejected Without Interview,507,3.28,3.49,0.64,Female,Hispanic,Hispanic
2021,2902,Rejected Without Interview,492,2.88,3.28,-2.08,Female,Hispanic,Hispanic
2021,2906,Rejected Without Interview,506,3.93,3.92,1.38,Female,Hispanic,Hispanic
2021,2907,Rejected Without Interview,514,3.99,3.99,-0.14,Female,Hispanic,Hispanic
2021,2935,Rejected Without Interview,510,3.98,3.95,0.42,Female,Hispanic,Hispanic
2021,2938,Rejected Without Interview,509,4,3.82,-0.8,Female,Hispanic,Hispanic
2021,2946,Offered Admission - Matriculated,510,3.54,3.77,1.01,Female,Hispanic,Hispanic
2021,2947,Rejected Without Interview,500,2.98,3.36,0.24,Female,Hispanic,Hispanic
2021,2949,Rejected After Interview,513,3.28,3.52,1.97,Female,Hispanic,Hispanic
2021,2955,Rejected Without Interview,500,3.86,3.88,0.85,Female,Hispanic,Hispanic
2021,2958,Rejected Without Interview,488,3.95,3.96,-0.64,Female,Hispanic,Hispanic
2021,2972,Rejected Without Interview,504,3.53,3.68,-1.03,Female,Hispanic,Hispanic
2021,2982,Rejected Without Interview,485,3.23,3.43,-2.57,Female,Hispanic,Hispanic
2021,2996,Rejected Without Interview,499,3.63,3.72,,Female,Hispanic,Hispanic
2021,2998,Rejected Without Interview,496,3.54,3.73,-1.35,Female,Hispanic,Hispanic
2021,2999,Rejected Without Interview,481,2.13,2.64,-0.44,Female,Hispanic,Hispanic
2021,3007,Rejected Without Interview,487,2.73,3.27,-0.57,Female,Hispanic,Hispanic
2021,3024,Rejected Without Interview,489,3.04,3.48,0.19,Female,Hispanic,Hispanic
2021,3033,Rejected Without Interview,493,3.82,3.53,-1.62,Female,Hispanic,Hispanic
2021,3034,Rejected Without Interview,508,4,3.92,0.12,Female,Hispanic,Hispanic
2021,3037,Rejected Without Interview,504,3.88,3.9,-1.58,Female,Hispanic,Hispanic
2021,3038,Rejected Without Interview,496,3.63,3.8,2,Female,Hispanic,Hispanic
2021,3039,Rejected Without Interview,,3.47,3.69,,Female,Hispanic,Hispanic
2021,3082,Withdrew Application Before Interview,,3.51,3.73,-0.49,Female,Hispanic,Hispanic
2021,3084,Rejected Without Interview,485,3.53,3.66,2.12,Female,Hispanic,Hispanic
2021,3094,Rejected Without Interview,504,3.52,3.54,,Female,Hispanic,Hispanic
2021,3115,Rejected Without Interview,498,3.1,3.13,0.06,Female,Hispanic,Hispanic
2021,3128,Rejected Without Interview,506,4,3.98,-0.41,Female,Hispanic,Hispanic
2021,3131,Rejected Without Interview,503,3.86,3.87,-1.28,Female,Hispanic,Hispanic
2021,3161,Rejected Without Interview,505,3.7,3.81,,Female,Hispanic,Hispanic
2021,3173,Rejected Without Interview,507,3.8,3.74,-0.57,Female,Hispanic,Hispanic
2021,3174,Rejected Without Interview,504,3.82,3.86,-0.37,Female,Hispanic,Hispanic
2021,3183,Rejected Without Interview,500,2.05,2.5,-3.1,Female,Hispanic,Hispanic
2021,3185,Rejected Without Interview,505,3.38,3.55,0.93,Female,Hispanic,Hispanic
2021,3197,Rejected Without Interview,490,3.94,3.91,,Female,Hispanic,Hispanic
2021,3199,Rejected Without Interview,,3.79,3.74,,Female,Hispanic,Hispanic
2021,3217,Rejected Without Interview,503,3.76,3.82,,Female,Hispanic,Hispanic
2021,3235,Rejected Without Interview,500,3.74,3.78,-0.88,Female,Hispanic,Hispanic
2021,3240,Rejected Without Interview,506,4,4,-0.75,Female,Hispanic,Hispanic
2021,3271,Rejected Without Interview,514,3.96,3.97,0.39,Female,Hispanic,Hispanic
2021,3272,Rejected Without Interview,503,3.19,3.44,-0.1,Female,Hispanic,Hispanic
2021,3340,Rejected Without Interview,482,3.35,3.61,-1.09,Female,Hispanic,Hispanic
2021,3350,Rejected Without Interview,498,2.71,2.84,-0.83,Female,Hispanic,Hispanic
2021,3354,Rejected Without Interview,506,3.6,3.75,0.45,Female,Hispanic,Hispanic
2021,3357,Offered Admission - Declined,511,3.64,3.8,0.11,Female,Hispanic,Hispanic
2021,3359,Rejected Without Interview,506,3.06,3.39,,Female,Hispanic,Hispanic
2021,3371,Rejected Without Interview,491,3.04,3.33,0.71,Female,Hispanic,Hispanic
2021,3395,Rejected Without Interview,492,2.86,3.15,-1.22,Female,Hispanic,Hispanic
2021,3399,Offered Admission - Declined,524,4,4,0.99,Female,Hispanic,Hispanic
2021,3402,Rejected Without Interview,501,3.67,3.8,1.15,Female,Hispanic,Hispanic
2021,3449,Rejected Without Interview,509,2.98,3.19,-0.71,Female,Hispanic,Hispanic
2021,3466,Rejected Without Interview,508,3.65,3.82,-1.25,Female,Hispanic,Hispanic
2021,3474,Rejected Without Interview,502,3.05,3.29,0.71,Female,Hispanic,Hispanic
2021,3476,Rejected Without Interview,509,4,4,-0.28,Female,Hispanic,Hispanic
2021,3521,Rejected Without Interview,490,3.71,3.8,-0.03,Female,Hispanic,Hispanic
2021,3529,Rejected Without Interview,501,2.99,3.36,-1.62,Female,Hispanic,Hispanic
2021,3531,Rejected Without Interview,497,3.35,3.45,-0.18,Female,Hispanic,Hispanic
2021,3540,Rejected Without Interview,512,3.88,3.94,-1.52,Female,Hispanic,Hispanic
2021,3545,Rejected Without Interview,514,3.96,3.97,-0.29,Female,Hispanic,Hispanic
2021,3552,Rejected Without Interview,500,3.22,3.5,1.23,Female,Hispanic,Hispanic
2021,3558,Rejected Without Interview,501,3.17,3.28,-0.02,Female,Hispanic,Hispanic
2021,3560,Rejected Without Interview,506,3.61,3.52,0.56,Female,Hispanic,Hispanic
2021,3561,Rejected Without Interview,490,3.12,3.25,-1.62,Female,Hispanic,Hispanic
2021,3567,Rejected Without Interview,495,3.95,3.95,,Female,Hispanic,Hispanic
2021,3570,Withdrawn Through Match,510,4,4,-0.04,Female,Hispanic,Hispanic
2021,3588,Rejected Without Interview,506,4,4,-0.11,Female,Hispanic,Hispanic
2021,3596,Withdrew Application Before Interview,,3.94,3.91,,Female,Hispanic,Hispanic
2021,3614,Rejected Without Interview,501,3.48,3.56,1.08,Female,Hispanic,Hispanic
2021,3615,Rejected Without Interview,488,2.49,3.07,-1.93,Female,Hispanic,Hispanic
2021,3631,Rejected Without Interview,503,3.69,3.69,-0.81,Female,Hispanic,Hispanic
2021,3658,Rejected Without Interview,496,3.73,3.82,0.34,Female,Hispanic,Hispanic
2021,3665,Rejected Without Interview,513,3.91,3.93,0.09,Female,Hispanic,Hispanic
2021,3667,Rejected Without Interview,497,3.12,3.18,,Female,Hispanic,Hispanic
2021,3681,Rejected Without Interview,510,4,3.94,1.12,Female,Hispanic,Hispanic
2021,3706,Rejected Without Interview,505,3.63,3.82,0.91,Female,Hispanic,Hispanic
2021,3709,Rejected Without Interview,503,3.06,3.27,0.83,Female,Hispanic,Hispanic
2021,3710,Rejected Without Interview,489,2.14,2.67,0.97,Female,Hispanic,Hispanic
2021,3728,Rejected Without Interview,503,3.44,3.5,0.9,Female,Hispanic,Hispanic
2021,3750,Rejected Without Interview,504,3.9,3.93,-1.12,Female,Hispanic,Hispanic
2021,3779,Rejected Without Interview,491,3.26,3.41,0.71,Female,Hispanic,Hispanic
2021,3791,Rejected Without Interview,498,3.03,3.22,-1.3,Female,Hispanic,Hispanic
2021,3815,Rejected Without Interview,507,3.92,3.96,-0.11,Female,Hispanic,Hispanic
2021,3829,Rejected Without Interview,,3.2,3.36,,Female,Hispanic,Hispanic
2021,3850,Rejected Without Interview,,3.68,3.85,-1.63,Female,Hispanic,Hispanic
2021,3853,Rejected Without Interview,510,4,3.98,-0.33,Female,Hispanic,Hispanic
2021,3856,Rejected Without Interview,501,3.82,3.82,-0.38,Female,Hispanic,Hispanic
2021,3879,Rejected Without Interview,507,3.29,3.36,,Female,Hispanic,Hispanic
2021,3880,Rejected Without Interview,504,3.41,3.55,0.58,Female,Hispanic,Hispanic
2021,3883,Rejected Without Interview,487,3.06,3.39,-2.09,Female,Hispanic,Hispanic
2021,3896,Rejected Without Interview,507,3.86,3.92,-0.45,Female,Hispanic,Hispanic
2021,3898,Rejected Without Interview,,1.33,2.09,-0.94,Female,Hispanic,Hispanic
2021,3899,Rejected Without Interview,515,3.66,3.71,-0.81,Female,Hispanic,Hispanic
2021,3900,Rejected Without Interview,505,3.45,3.63,-0.95,Female,Hispanic,Hispanic
2021,3907,Rejected Without Interview,496,2.98,3.38,,Female,Hispanic,Hispanic
2021,3916,Rejected Without Interview,497,3.68,3.79,-0.95,Female,Hispanic,Hispanic
2021,3917,Rejected Without Interview,508,3.97,3.98,-0.36,Female,Hispanic,Hispanic
2021,3938,Withdrawn Through Match,508,3.7,3.79,0.45,Female,Hispanic,Hispanic
2021,3940,Rejected Without Interview,513,3.95,3.97,0.73,Female,Hispanic,Hispanic
2021,3946,Rejected Without Interview,495,3.58,3.67,-0.16,Female,Hispanic,Hispanic
2021,3949,Rejected Without Interview,505,3.14,3.1,-0.75,Female,Hispanic,Hispanic
2021,4003,Rejected Without Interview,500,3.34,3.6,0.17,Female,Hispanic,Hispanic
2021,4011,Rejected Without Interview,508,3.52,3.7,-0.27,Female,Hispanic,Hispanic
2021,4019,Withdrew Application Before Interview,,3.75,3.81,0.39,Female,Hispanic,Hispanic
2021,4033,Withdrew Application Before Interview,511,3.29,3.43,1.03,Female,Hispanic,Hispanic
2021,4044,Withdrew Application Before Interview,507,3.66,3.13,-2.94,Female,Hispanic,Hispanic
2021,4055,Rejected Without Interview,518,3.42,3.61,-0.21,Female,Hispanic,Hispanic
2021,4093,Rejected Without Interview,502,3.73,3.8,0.41,Female,Hispanic,Hispanic
2021,4098,Rejected Without Interview,498,3.74,3.81,-1.12,Female,Hispanic,Hispanic
2021,4102,Rejected Without Interview,501,3.13,3.4,,Female,Hispanic,Hispanic
2021,4105,Rejected Without Interview,506,3.85,3.85,-1.59,Female,Hispanic,Hispanic
2021,4116,Rejected Without Interview,500,3.27,3.53,-0.48,Female,Hispanic,Hispanic
2021,4146,Rejected Without Interview,501,2.4,3,-2.76,Female,Hispanic,Hispanic
2021,4147,Rejected Without Interview,485,3.23,3.3,-1.49,Female,Hispanic,Hispanic
2021,4164,Rejected Without Interview,488,3.54,3.68,-0.95,Female,Hispanic,Hispanic
2021,4176,Rejected Without Interview,503,3.52,3.7,,Female,Hispanic,Hispanic
2021,4179,Rejected Without Interview,511,4,4,,Female,Hispanic,Hispanic
2021,4186,Rejected Without Interview,,3.54,3.11,-0.03,Female,Hispanic,Hispanic
2021,4194,Rejected Without Interview,490,3.25,3.64,0.58,Female,Hispanic,Hispanic
2021,4198,Rejected Without Interview,498,3.23,3.44,-1.76,Female,Hispanic,Hispanic
2021,4208,Rejected Without Interview,507,2.85,3.09,-0.33,Female,Hispanic,Hispanic
2021,4212,Rejected Without Interview,487,3.06,3.23,-1.37,Female,Hispanic,Hispanic
2021,4215,Rejected Without Interview,491,2.94,3.13,-1.33,Female,Hispanic,Hispanic
2021,4233,Rejected Without Interview,500,3.67,3.78,0.02,Female,Hispanic,Hispanic
2021,4242,Rejected Without Interview,508,3.92,3.96,-0.93,Female,Hispanic,Hispanic
2021,4248,Rejected Without Interview,508,3.78,3.82,1.9,Female,Hispanic,Hispanic
2021,4285,Rejected Without Interview,495,3.73,3.81,0.27,Female,Hispanic,Hispanic
2021,4288,Rejected Without Interview,513,3.2,3.59,,Female,Hispanic,Hispanic
2021,4289,Rejected Without Interview,508,3.74,3.85,-2.08,Female,Hispanic,Hispanic
2021,4306,Rejected Without Interview,500,3.79,3.9,1.03,Female,Hispanic,Hispanic
2021,4319,Rejected Without Interview,492,4,3.95,-1.86,Female,Hispanic,Hispanic
2021,4325,Withdrew Application Before Interview,,3.66,3.75,,Female,Hispanic,Hispanic
2021,4328,Rejected Without Interview,487,2.51,3.17,,Female,Hispanic,Hispanic
2021,4335,Rejected Without Interview,503,3.86,3.88,1.08,Female,Hispanic,Hispanic
2021,4344,Rejected Without Interview,494,3.26,3.59,-0.11,Female,Hispanic,Hispanic
2021,4357,Rejected Without Interview,506,4,3.98,1.89,Female,Hispanic,Hispanic
2021,4361,Rejected Without Interview,501,4,4,0.49,Female,Hispanic,Hispanic
2021,4362,Rejected Without Interview,510,3.18,3.66,-0.43,Female,Hispanic,Hispanic
2021,4365,Rejected Without Interview,507,3.93,3.87,1.04,Female,Hispanic,Hispanic
2021,4370,Rejected Without Interview,512,2.94,3.09,-1.74,Female,Hispanic,Hispanic
2021,4379,Rejected Without Interview,507,3.77,3.71,0.39,Female,Hispanic,Hispanic
2021,4381,Rejected Without Interview,503,3.73,3.83,-1.25,Female,Hispanic,Hispanic
2021,4382,Rejected Without Interview,507,3.71,3.79,-0.33,Female,Hispanic,Hispanic
2021,4387,Rejected Without Interview,485,2.79,2.97,-2.03,Female,Hispanic,Hispanic
2021,4388,Rejected Without Interview,492,2.93,3.09,-1.02,Female,Hispanic,Hispanic
2021,4390,Rejected Without Interview,505,3.17,3.31,-0.24,Female,Hispanic,Hispanic
2021,4401,Rejected Without Interview,505,3.77,3.8,-1.96,Female,Hispanic,Hispanic
2021,4440,Rejected Without Interview,505,3.35,3.48,1.02,Female,Hispanic,Hispanic
2021,4446,Rejected Without Interview,490,3.5,3.69,-0.24,Female,Hispanic,Hispanic
2021,4452,Rejected Without Interview,492,3.1,3.54,-1.16,Female,Hispanic,Hispanic
2021,4470,Rejected Without Interview,508,4,4,-0.75,Female,Hispanic,Hispanic
2021,4477,Rejected Without Interview,506,3.6,3.7,0.28,Female,Hispanic,Hispanic
2021,4481,Withdrawn Through Match,509,3.45,3.54,1.11,Female,Hispanic,Hispanic
2021,4483,Rejected Without Interview,,1.93,2.36,,Female,Hispanic,Hispanic
2021,4505,Rejected Without Interview,492,2.63,2.96,-1.41,Female,Hispanic,Hispanic
2021,4511,Rejected Without Interview,506,4,4,0.12,Female,Hispanic,Hispanic
2021,4522,Rejected Without Interview,492,3.57,3.36,-2.33,Female,Hispanic,Hispanic
2021,4524,Rejected Without Interview,,3.4,3.59,,Female,Hispanic,Hispanic
2021,4525,Rejected Without Interview,494,3,3.31,-0.19,Female,Hispanic,Hispanic
2021,4526,Rejected Without Interview,,2.8,2.95,-1.12,Female,Hispanic,Hispanic
2021,4560,Rejected Without Interview,507,3.76,3.72,-1.55,Female,Hispanic,Hispanic
2021,4568,Withdrew Application Before Interview,499,3.75,3.8,0.61,Female,Hispanic,Hispanic
2021,4584,Rejected Without Interview,506,2.26,3.13,0.52,Female,Hispanic,Hispanic
2021,4595,Rejected Without Interview,497,3.6,3.64,,Female,Hispanic,Hispanic
2021,4596,Rejected Without Interview,505,3.3,3.55,-0.94,Female,Hispanic,Hispanic
2021,4608,Rejected Without Interview,511,4,4,1.58,Female,Hispanic,Hispanic
2021,4612,Rejected Without Interview,504,3.96,3.97,-0.95,Female,Hispanic,Hispanic
2021,4625,Rejected Without Interview,497,3.57,3.68,-0.88,Female,Hispanic,Hispanic
2021,4642,Rejected Without Interview,,3.57,3.61,-0.16,Female,Hispanic,Hispanic
2021,4645,Rejected Without Interview,502,3.02,3.31,-0.91,Female,Hispanic,Hispanic
2021,4650,Rejected Without Interview,508,3.23,3.64,-0.38,Female,Hispanic,Hispanic
2021,4654,Rejected Without Interview,,3.87,3.93,0.13,Female,Hispanic,Hispanic
2021,4655,Rejected Without Interview,504,3.47,3.67,0.61,Female,Hispanic,Hispanic
2021,4666,Rejected Without Interview,508,3.84,3.79,-0.65,Female,Hispanic,Hispanic
2021,4667,Rejected Without Interview,498,3.24,3.39,1.52,Female,Hispanic,Hispanic
2021,4673,Rejected Without Interview,512,3.95,3.98,-0.23,Female,Hispanic,Hispanic
2021,4676,Rejected Without Interview,499,3.71,3.77,-0.83,Female,Hispanic,Hispanic
2021,4682,Rejected Without Interview,497,3.13,3.39,-1.14,Female,Hispanic,Hispanic
2021,4692,Rejected Without Interview,,3.6,3.73,-0.16,Female,Hispanic,Hispanic
2021,4706,Rejected Without Interview,503,3.76,3.76,-2.5,Female,Hispanic,Hispanic
2021,4712,Rejected Without Interview,500,3.23,3.29,-0.24,Female,Hispanic,Hispanic
2021,4723,Rejected Without Interview,497,3.4,3.57,0.31,Female,Hispanic,Hispanic
2021,4743,Rejected Without Interview,512,2.82,2.88,-0.19,Female,Hispanic,Hispanic
2021,4755,Rejected Without Interview,486,2.97,3.25,-1.12,Female,Hispanic,Hispanic
2021,4756,Rejected After Interview,509,3.41,3.39,0.4,Female,Hispanic,Hispanic
2021,4764,Rejected Without Interview,499,3.71,3.73,-1.05,Female,Hispanic,Hispanic
2021,4768,Rejected Without Interview,508,3.87,3.93,-0.35,Female,Hispanic,Hispanic
2021,4769,Offered Admission - Declined,518,4,4,-0.35,Female,Hispanic,Hispanic
2021,4771,Rejected Without Interview,489,1.88,2.17,-1.74,Female,Hispanic,Hispanic
2021,4772,Rejected Without Interview,501,3.21,3.55,0.04,Female,Hispanic,Hispanic
2021,4773,Rejected Without Interview,492,3.35,3.4,-0.57,Female,Hispanic,Hispanic
2021,4778,Rejected Without Interview,502,3.54,3.69,-0.02,Female,Hispanic,Hispanic
2021,4784,Rejected Without Interview,491,2.86,3.28,1.15,Female,Hispanic,Hispanic
2021,4789,Withdrew Application Before Interview,,3.01,3.16,0.4,Female,Hispanic,Hispanic
2021,4792,Rejected Without Interview,484,2.37,3.17,0.58,Female,Hispanic,Hispanic
2021,4808,Rejected Without Interview,486,3.13,3.38,-0.83,Female,Hispanic,Hispanic
2021,4825,Rejected Without Interview,494,3.89,3.95,1.11,Female,Hispanic,Hispanic
2021,4827,Rejected Without Interview,501,3.63,3.66,-0.61,Female,Hispanic,Hispanic
2021,4847,Rejected Without Interview,505,3.8,3.88,1.26,Female,Hispanic,Hispanic
2021,4848,Rejected Without Interview,484,3.47,3.54,-0.91,Female,Hispanic,Hispanic
2021,4874,Rejected Without Interview,488,3.73,3.84,-0.06,Female,Hispanic,Hispanic
2021,4880,Rejected Without Interview,515,3.03,3.3,0.12,Female,Hispanic,Hispanic
